              Maximum Pseudo-likelihood Estimation of Species Trees (MPEST_1.5)  

                                     by

                                  Liang Liu

                          Department of Statistics
                            University of Georgia
                                 lliu@uga.edu

                 Distributed under the GNU General Public License

	round 1000 		loglike -100922.170697 	....completed....
	round 66000 		loglike -91939.561922 	....completed....
	round 67000 		loglike -91939.560792 	....completed....
	round 68000 		loglike -91939.560792 	....completed....
	round 69000 		loglike -91939.560659 	....completed....
	round 70000 		loglike -91939.560405 	....completed....
	round 71000 		loglike -91939.560405 	....completed....
	round 72000 		loglike -91939.560405 	....completed....
	round 73000 		loglike -91939.560405 	....completed....
	round 74000 		loglike -91939.560133 	....completed....
	round 75000 		loglike -91939.560133 	....completed....
	round 76000 		loglike -91939.560133 	....completed....
	round 77000 		loglike -91939.559877 	....completed....
	round 78000 		loglike -91939.559877 	....completed....
	round 79000 		loglike -91939.559859 	....completed....
	round 80000 		loglike -91939.559779 	....completed....
	round 81000 		loglike -91939.559766 	....completed....
	round 82000 		loglike -91939.559766 	....completed....
	round 83000 		loglike -91939.559766 	....completed....
	round 84000 		loglike -91939.559766 	....completed....
	round 85000 		loglike -91939.559766 	....completed....
	round 86000 		loglike -91939.559766 	....completed....
	round 87000 		loglike -91939.559766 	....completed....
	round 88000 		loglike -91939.559388 	....completed....
	round 89000 		loglike -91939.559388 	....completed....
	round 90000 		loglike -91939.559388 	....completed....
	round 91000 		loglike -91939.559388 	....completed....
	round 92000 		loglike -91939.559159 	....completed....
	round 93000 		loglike -91939.559159 	....completed....
	round 94000 		loglike -91939.559159 	....completed....
	round 95000 		loglike -91939.559159 	....completed....
	round 96000 		loglike -91939.559159 	....completed....
	round 97000 		loglike -91939.559159 	....completed....
	round 98000 		loglike -91939.559076 	....completed....
	round 99000 		loglike -91939.559069 	....completed....
	round 100000 		loglike -91939.559069 	....completed....
	round 101000 		loglike -91939.559069 	....completed....
	round 102000 		loglike -91939.559069 	....completed....
	round 103000 		loglike -91939.559069 	....completed....
	round 104000 		loglike -91939.559069 	....completed....
	round 105000 		loglike -91939.558826 	....completed....
	round 106000 		loglike -91939.558819 	....completed....
	round 107000 		loglike -91939.558819 	....completed....
	round 108000 		loglike -91939.558730 	....completed....
	round 109000 		loglike -91939.558730 	....completed....
	round 110000 		loglike -91939.558730 	....completed....
	round 111000 		loglike -91939.558730 	....completed....
	round 112000 		loglike -91939.558730 	....completed....
	round 113000 		loglike -91939.558730 	....completed....
	round 114000 		loglike -91939.558704 	....completed....
	round 115000 		loglike -91939.558704 	....completed....
	round 116000 		loglike -91939.558704 	....completed....
	round 117000 		loglike -91939.558619 	....completed....
	round 118000 		loglike -91939.558496 	....completed....
	round 119000 		loglike -91939.558495 	....completed....
	round 120000 		loglike -91939.558333 	....completed....
	round 121000 		loglike -91939.558333 	....completed....
	round 122000 		loglike -91939.558333 	....completed....
	round 123000 		loglike -91939.558333 	....completed....
	round 124000 		loglike -91939.558333 	....completed....
	round 125000 		loglike -91939.558327 	....completed....
	round 126000 		loglike -91939.558327 	....completed....
	round 127000 		loglike -91939.558327 	....completed....
	round 128000 		loglike -91939.558327 	....completed....
	round 129000 		loglike -91939.558327 	....completed....
	round 130000 		loglike -91939.558327 	....completed....
	round 131000 		loglike -91939.558327 	....completed....
	round 132000 		loglike -91939.558327 	....completed....
	round 133000 		loglike -91939.558327 	....completed....
	round 134000 		loglike -91939.558327 	....completed....
	round 135000 		loglike -91939.558327 	....completed....
	round 136000 		loglike -91939.558281 	....completed....
	round 137000 		loglike -91939.558281 	....completed....
	round 138000 		loglike -91939.558281 	....completed....
	round 139000 		loglike -91939.558281 	....completed....
	round 140000 		loglike -91939.558281 	....completed....
	round 141000 		loglike -91939.558266 	....completed....
	round 142000 		loglike -91939.558266 	....completed....
	round 143000 		loglike -91939.558266 	....completed....
	round 144000 		loglike -91939.558266 	....completed....
	round 145000 		loglike -91939.558266 	....completed....
	round 146000 		loglike -91939.558266 	....completed....
	round 147000 		loglike -91939.558266 	....completed....
	round 148000 		loglike -91939.558266 	....completed....
	round 149000 		loglike -91939.558266 	....completed....
	round 150000 		loglike -91939.558266 	....completed....
	round 151000 		loglike -91939.558266 	....completed....
	round 152000 		loglike -91939.558259 	....completed....
	round 153000 		loglike -91939.558259 	....completed....
	round 154000 		loglike -91939.558259 	....completed....
	round 155000 		loglike -91939.558259 	....completed....
	round 156000 		loglike -91939.558259 	....completed....
	round 157000 		loglike -91939.558259 	....completed....
	round 158000 		loglike -91939.558259 	....completed....
	round 159000 		loglike -91939.558259 	....completed....
	round 160000 		loglike -91939.558259 	....completed....
	round 161000 		loglike -91939.558259 	....completed....
	round 162000 		loglike -91939.558259 	....completed....
	round 163000 		loglike -91939.558259 	....completed....
	round 164000 		loglike -91939.558259 	....completed....
	round 165000 		loglike -91939.558259 	....completed....
	round 166000 		loglike -91939.558259 	....completed....
	round 167000 		loglike -91939.558259 	....completed....
	round 168000 		loglike -91939.558259 	....completed....
	round 169000 		loglike -91939.558259 	....completed....
	round 170000 		loglike -91939.558259 	....completed....
	round 171000 		loglike -91939.558259 	....completed....
			Analysis is completed in 3 seconds (cpu time is 3 seconds)
              Maximum Pseudo-likelihood Estimation of Species Trees (MPEST_1.5)  

                                     by

                                  Liang Liu

                          Department of Statistics
                            University of Georgia
                                 lliu@uga.edu

                 Distributed under the GNU General Public License

	round 1000 		loglike -108444.827287 	....completed....
	round 2000 		loglike -105447.891255 	....completed....
	round 3000 		loglike -103407.397766 	....completed....
	round 4000 		loglike -102760.691608 	....completed....
	round 5000 		loglike -101772.223239 	....completed....
	round 6000 		loglike -100997.433530 	....completed....
	round 7000 		loglike -100601.282879 	....completed....
	round 8000 		loglike -99932.012852 	....completed....
	round 9000 		loglike -98969.720652 	....completed....
	round 10000 		loglike -98573.480417 	....completed....
	round 11000 		loglike -98170.902783 	....completed....
	round 12000 		loglike -97825.633973 	....completed....
	round 13000 		loglike -97269.056541 	....completed....
	round 14000 		loglike -97018.934757 	....completed....
	round 15000 		loglike -96691.225005 	....completed....
	round 16000 		loglike -96434.308282 	....completed....
	round 17000 		loglike -96287.800684 	....completed....
	round 18000 		loglike -96172.906251 	....completed....
	round 19000 		loglike -96018.355153 	....completed....
	round 20000 		loglike -95941.618015 	....completed....
	round 21000 		loglike -95859.882087 	....completed....
	round 22000 		loglike -95770.055996 	....completed....
	round 23000 		loglike -95659.512766 	....completed....
	round 24000 		loglike -95585.363287 	....completed....
	round 25000 		loglike -95531.072882 	....completed....
	round 26000 		loglike -95495.162082 	....completed....
	round 27000 		loglike -95438.951226 	....completed....
	round 28000 		loglike -95422.385559 	....completed....
	round 29000 		loglike -95373.787555 	....completed....
	round 30000 		loglike -95334.515795 	....completed....
	round 31000 		loglike -95321.173028 	....completed....
	round 32000 		loglike -95304.616028 	....completed....
	round 33000 		loglike -95296.903345 	....completed....
	round 34000 		loglike -95280.199277 	....completed....
	round 35000 		loglike -95275.909681 	....completed....
	round 36000 		loglike -95268.863527 	....completed....
	round 37000 		loglike -95261.996414 	....completed....
	round 38000 		loglike -95258.112449 	....completed....
	round 39000 		loglike -95253.980571 	....completed....
	round 40000 		loglike -95250.646959 	....completed....
	round 41000 		loglike -95247.894517 	....completed....
	round 42000 		loglike -95246.531175 	....completed....
	round 43000 		loglike -95244.724358 	....completed....
	round 44000 		loglike -95244.143806 	....completed....
	round 45000 		loglike -95243.922141 	....completed....
	round 46000 		loglike -95243.922141 	....completed....
	round 47000 		loglike -95243.922141 	....completed....
	round 48000 		loglike -95243.921013 	....completed....
	round 49000 		loglike -95243.920902 	....completed....
	round 50000 		loglike -95243.920883 	....completed....
	round 51000 		loglike -95243.920883 	....completed....
	round 52000 		loglike -95243.920883 	....completed....
	round 53000 		loglike -95243.920883 	....completed....
	round 54000 		loglike -95243.920861 	....completed....
	round 55000 		loglike -95243.920844 	....completed....
	round 56000 		loglike -95243.920844 	....completed....
	round 57000 		loglike -95243.920843 	....completed....
	round 58000 		loglike -95243.918552 	....completed....
	round 59000 		loglike -95243.918552 	....completed....
	round 60000 		loglike -95243.918361 	....completed....
	round 61000 		loglike -95243.918206 	....completed....
	round 62000 		loglike -95243.918206 	....completed....
	round 63000 		loglike -95243.916824 	....completed....
	round 64000 		loglike -95243.916824 	....completed....
	round 65000 		loglike -95243.916775 	....completed....
	round 66000 		loglike -95243.916775 	....completed....
	round 67000 		loglike -95243.916760 	....completed....
	round 68000 		loglike -95243.916760 	....completed....
	round 69000 		loglike -95243.916760 	....completed....
	round 70000 		loglike -95243.916760 	....completed....
	round 71000 		loglike -95243.916760 	....completed....
	round 72000 		loglike -95243.916757 	....completed....
	round 73000 		loglike -95243.916757 	....completed....
	round 74000 		loglike -95243.914958 	....completed....
	round 75000 		loglike -95243.914958 	....completed....
	round 76000 		loglike -95243.914958 	....completed....
	round 77000 		loglike -95243.914524 	....completed....
	round 78000 		loglike -95243.914523 	....completed....
	round 79000 		loglike -95243.914437 	....completed....
	round 80000 		loglike -95243.914437 	....completed....
	round 81000 		loglike -95243.914437 	....completed....
	round 82000 		loglike -95243.914437 	....completed....
	round 83000 		loglike -95243.914437 	....completed....
	round 84000 		loglike -95243.914437 	....completed....
	round 85000 		loglike -95243.914437 	....completed....
	round 86000 		loglike -95243.914392 	....completed....
	round 87000 		loglike -95243.914392 	....completed....
	round 88000 		loglike -95243.914392 	....completed....
	round 89000 		loglike -95243.914392 	....completed....
	round 90000 		loglike -95243.914392 	....completed....
	round 91000 		loglike -95243.914392 	....completed....
	round 92000 		loglike -95243.914392 	....completed....
	round 93000 		loglike -95243.914392 	....completed....
	round 94000 		loglike -95243.914392 	....completed....
	round 95000 		loglike -95243.914392 	....completed....
	round 96000 		loglike -95243.914392 	....completed....
	round 97000 		loglike -95243.914392 	....completed....
	round 98000 		loglike -95243.914392 	....completed....
	round 99000 		loglike -95243.914392 	....completed....
	round 100000 		loglike -95243.914392 	....completed....
	round 101000 		loglike -95243.914392 	....completed....
	round 102000 		loglike -95243.914392 	....completed....
	round 103000 		loglike -95243.914392 	....completed....
	round 104000 		loglike -95243.914392 	....completed....
	round 105000 		loglike -95243.914392 	....completed....
			Analysis completed in 1 second
              Maximum Pseudo-likelihood Estimation of Species Trees (MPEST_1.5)  

                                     by

                                  Liang Liu

                          Department of Statistics
                            University of Georgia
                                 lliu@uga.edu

                 Distributed under the GNU General Public License

	round 1000 		loglike -105274.212797 	....completed....
	round 2000 		loglike -101072.124938 	....completed....
	round 3000 		loglike -98988.457771 	....completed....
	round 4000 		loglike -97957.384825 	....completed....
	round 5000 		loglike -96278.728377 	....completed....
	round 6000 		loglike -95365.946298 	....completed....
	round 7000 		loglike -94556.517482 	....completed....
	round 8000 		loglike -93863.961562 	....completed....
	round 9000 		loglike -93649.781807 	....completed....
	round 10000 		loglike -93422.675482 	....completed....
	round 11000 		loglike -92888.588500 	....completed....
	round 12000 		loglike -92608.420649 	....completed....
	round 13000 		loglike -92463.569840 	....completed....
	round 14000 		loglike -92352.434048 	....completed....
	round 15000 		loglike -92200.308803 	....completed....
	round 16000 		loglike -92135.037151 	....completed....
	round 17000 		loglike -92046.377333 	....completed....
	round 18000 		loglike -91982.681353 	....completed....
	round 19000 		loglike -91935.183763 	....completed....
	round 20000 		loglike -91892.300874 	....completed....
	round 21000 		loglike -91819.131353 	....completed....
	round 22000 		loglike -91767.143491 	....completed....
	round 23000 		loglike -91757.092464 	....completed....
	round 24000 		loglike -91735.591920 	....completed....
	round 25000 		loglike -91717.327396 	....completed....
	round 26000 		loglike -91707.542043 	....completed....
	round 27000 		loglike -91685.207725 	....completed....
	round 28000 		loglike -91671.117978 	....completed....
	round 29000 		loglike -91656.743018 	....completed....
	round 30000 		loglike -91652.975356 	....completed....
	round 31000 		loglike -91642.468888 	....completed....
	round 32000 		loglike -91637.558685 	....completed....
	round 33000 		loglike -91628.228907 	....completed....
	round 34000 		loglike -91626.091589 	....completed....
	round 35000 		loglike -91620.629746 	....completed....
	round 36000 		loglike -91614.804580 	....completed....
	round 37000 		loglike -91612.855560 	....completed....
	round 38000 		loglike -91611.102079 	....completed....
	round 39000 		loglike -91609.802159 	....completed....
	round 40000 		loglike -91609.057621 	....completed....
	round 41000 		loglike -91609.057621 	....completed....
	round 42000 		loglike -91609.057621 	....completed....
	round 43000 		loglike -91609.057564 	....completed....
	round 44000 		loglike -91609.047370 	....completed....
	round 45000 		loglike -91609.047370 	....completed....
	round 46000 		loglike -91609.047138 	....completed....
	round 47000 		loglike -91609.047138 	....completed....
	round 48000 		loglike -91609.046429 	....completed....
	round 49000 		loglike -91609.046429 	....completed....
	round 50000 		loglike -91609.046428 	....completed....
	round 51000 		loglike -91609.046428 	....completed....
	round 52000 		loglike -91609.046428 	....completed....
	round 53000 		loglike -91609.046428 	....completed....
	round 54000 		loglike -91609.046428 	....completed....
	round 55000 		loglike -91609.046367 	....completed....
	round 56000 		loglike -91609.046367 	....completed....
	round 57000 		loglike -91609.046366 	....completed....
	round 58000 		loglike -91609.046366 	....completed....
	round 59000 		loglike -91609.046366 	....completed....
	round 60000 		loglike -91609.046366 	....completed....
	round 61000 		loglike -91609.046366 	....completed....
	round 62000 		loglike -91609.046219 	....completed....
	round 63000 		loglike -91609.046166 	....completed....
	round 64000 		loglike -91609.046166 	....completed....
	round 65000 		loglike -91609.046166 	....completed....
	round 66000 		loglike -91609.046166 	....completed....
	round 67000 		loglike -91609.046160 	....completed....
	round 68000 		loglike -91609.046160 	....completed....
	round 69000 		loglike -91609.046160 	....completed....
	round 70000 		loglike -91609.046160 	....completed....
	round 71000 		loglike -91609.046160 	....completed....
	round 72000 		loglike -91609.046146 	....completed....
	round 73000 		loglike -91609.046146 	....completed....
	round 74000 		loglike -91609.046146 	....completed....
	round 75000 		loglike -91609.045274 	....completed....
	round 76000 		loglike -91609.045252 	....completed....
	round 77000 		loglike -91609.045252 	....completed....
	round 78000 		loglike -91609.045167 	....completed....
	round 79000 		loglike -91609.045167 	....completed....
	round 80000 		loglike -91609.045165 	....completed....
	round 81000 		loglike -91609.045132 	....completed....
	round 82000 		loglike -91609.045132 	....completed....
	round 83000 		loglike -91609.045132 	....completed....
	round 84000 		loglike -91609.045132 	....completed....
	round 85000 		loglike -91609.045132 	....completed....
	round 86000 		loglike -91609.045086 	....completed....
	round 87000 		loglike -91609.045085 	....completed....
	round 88000 		loglike -91609.045085 	....completed....
	round 89000 		loglike -91609.045082 	....completed....
	round 90000 		loglike -91609.045082 	....completed....
	round 91000 		loglike -91609.045082 	....completed....
	round 92000 		loglike -91609.045082 	....completed....
	round 93000 		loglike -91609.045082 	....completed....
	round 94000 		loglike -91609.045082 	....completed....
	round 95000 		loglike -91609.045082 	....completed....
	round 96000 		loglike -91609.045082 	....completed....
	round 97000 		loglike -91609.045031 	....completed....
	round 98000 		loglike -91609.045031 	....completed....
	round 99000 		loglike -91609.045031 	....completed....
	round 100000 		loglike -91609.045026 	....completed....
	round 101000 		loglike -91609.045026 	....completed....
	round 102000 		loglike -91609.045026 	....completed....
	round 103000 		loglike -91609.045026 	....completed....
	round 104000 		loglike -91609.045026 	....completed....
	round 105000 		loglike -91609.045019 	....completed....
	round 106000 		loglike -91609.045019 	....completed....
	round 107000 		loglike -91609.045019 	....completed....
	round 108000 		loglike -91609.045019 	....completed....
	round 109000 		loglike -91609.045019 	....completed....
	round 110000 		loglike -91609.045019 	....completed....
	round 111000 		loglike -91609.045019 	....completed....
	round 112000 		loglike -91609.045019 	....completed....
	round 113000 		loglike -91609.045019 	....completed....
	round 114000 		loglike -91609.045019 	....completed....
	round 115000 		loglike -91609.045019 	....completed....
	round 116000 		loglike -91609.045019 	....completed....
	round 117000 		loglike -91609.045019 	....completed....
	round 118000 		loglike -91609.045019 	....completed....
	round 119000 		loglike -91609.045019 	....completed....
	round 120000 		loglike -91609.045019 	....completed....
	round 121000 		loglike -91609.045019 	....completed....
	round 122000 		loglike -91609.045019 	....completed....
	round 123000 		loglike -91609.045019 	....completed....
	round 124000 		loglike -91609.045019 	....completed....
	round 125000 		loglike -91609.045019 	....completed....
	round 126000 		loglike -91609.045014 	....completed....
	round 127000 		loglike -91609.045014 	....completed....
	round 128000 		loglike -91609.045014 	....completed....
	round 129000 		loglike -91609.045014 	....completed....
	round 130000 		loglike -91609.045014 	....completed....
	round 131000 		loglike -91609.045014 	....completed....
	round 132000 		loglike -91609.045014 	....completed....
	round 133000 		loglike -91609.045014 	....completed....
	round 134000 		loglike -91609.044858 	....completed....
	round 135000 		loglike -91609.044858 	....completed....
	round 136000 		loglike -91609.044820 	....completed....
	round 137000 		loglike -91609.044820 	....completed....
	round 138000 		loglike -91609.044819 	....completed....
	round 139000 		loglike -91609.044819 	....completed....
	round 140000 		loglike -91609.044819 	....completed....
	round 141000 		loglike -91609.044819 	....completed....
	round 142000 		loglike -91609.044819 	....completed....
	round 143000 		loglike -91609.044819 	....completed....
	round 144000 		loglike -91609.044819 	....completed....
	round 145000 		loglike -91609.044819 	....completed....
	round 146000 		loglike -91609.044819 	....completed....
	round 147000 		loglike -91609.044819 	....completed....
	round 148000 		loglike -91609.044819 	....completed....
	round 149000 		loglike -91609.044819 	....completed....
	round 150000 		loglike -91609.044819 	....completed....
	round 151000 		loglike -91609.044819 	....completed....
	round 152000 		loglike -91609.044819 	....completed....
	round 153000 		loglike -91609.044819 	....completed....
	round 154000 		loglike -91609.044819 	....completed....
	round 155000 		loglike -91609.044819 	....completed....
	round 156000 		loglike -91609.044819 	....completed....
	round 157000 		loglike -91609.044819 	....completed....
			Analysis is completed in 3 seconds (cpu time is 3 seconds)
              Maximum Pseudo-likelihood Estimation of Species Trees (MPEST_1.5)  

                                     by

                                  Liang Liu

                          Department of Statistics
                            University of Georgia
                                 lliu@uga.edu

                 Distributed under the GNU General Public License

	round 1000 		loglike -104897.065332 	....completed....
	round 2000 		loglike -100342.296963 	....completed....
	round 3000 		loglike -97422.068614 	....completed....
	round 4000 		loglike -96544.878557 	....completed....
	round 5000 		loglike -96129.500895 	....completed....
	round 6000 		loglike -94813.762709 	....completed....
	round 7000 		loglike -94198.917833 	....completed....
	round 8000 		loglike -93816.147151 	....completed....
	round 9000 		loglike -93612.051697 	....completed....
	round 10000 		loglike -93427.888463 	....completed....
	round 11000 		loglike -93300.168541 	....completed....
	round 12000 		loglike -93101.947606 	....completed....
	round 13000 		loglike -92882.402548 	....completed....
	round 14000 		loglike -92760.936571 	....completed....
	round 15000 		loglike -92642.187190 	....completed....
	round 16000 		loglike -92491.323240 	....completed....
	round 17000 		loglike -92440.975110 	....completed....
	round 18000 		loglike -92387.523979 	....completed....
	round 19000 		loglike -92347.585486 	....completed....
	round 20000 		loglike -92268.407606 	....completed....
	round 21000 		loglike -92205.465759 	....completed....
	round 22000 		loglike -92180.678009 	....completed....
	round 23000 		loglike -92169.256844 	....completed....
	round 24000 		loglike -92101.212373 	....completed....
	round 25000 		loglike -92066.719758 	....completed....
	round 26000 		loglike -92032.381228 	....completed....
	round 27000 		loglike -92010.824698 	....completed....
	round 28000 		loglike -91992.328506 	....completed....
	round 29000 		loglike -91977.900616 	....completed....
	round 30000 		loglike -91964.235687 	....completed....
	round 31000 		loglike -91949.107102 	....completed....
	round 32000 		loglike -91946.873214 	....completed....
	round 33000 		loglike -91936.212639 	....completed....
	round 34000 		loglike -91932.381496 	....completed....
	round 35000 		loglike -91930.052639 	....completed....
	round 36000 		loglike -91926.322314 	....completed....
	round 37000 		loglike -91920.821705 	....completed....
	round 38000 		loglike -91918.131075 	....completed....
	round 39000 		loglike -91916.150836 	....completed....
	round 40000 		loglike -91912.176074 	....completed....
	round 41000 		loglike -91910.682909 	....completed....
	round 42000 		loglike -91908.074166 	....completed....
	round 43000 		loglike -91907.008951 	....completed....
	round 44000 		loglike -91907.007970 	....completed....
	round 45000 		loglike -91907.001104 	....completed....
	round 46000 		loglike -91907.000573 	....completed....
	round 47000 		loglike -91907.000573 	....completed....
	round 48000 		loglike -91906.998982 	....completed....
	round 49000 		loglike -91906.998761 	....completed....
	round 50000 		loglike -91906.998761 	....completed....
	round 51000 		loglike -91906.998726 	....completed....
	round 52000 		loglike -91906.998726 	....completed....
	round 53000 		loglike -91906.998726 	....completed....
	round 54000 		loglike -91906.998726 	....completed....
	round 55000 		loglike -91906.998714 	....completed....
	round 56000 		loglike -91906.998610 	....completed....
	round 57000 		loglike -91906.998609 	....completed....
	round 58000 		loglike -91906.998608 	....completed....
	round 59000 		loglike -91906.998597 	....completed....
	round 60000 		loglike -91906.998597 	....completed....
	round 61000 		loglike -91906.998171 	....completed....
	round 62000 		loglike -91906.998140 	....completed....
	round 63000 		loglike -91906.997715 	....completed....
	round 64000 		loglike -91906.997715 	....completed....
	round 65000 		loglike -91906.997715 	....completed....
	round 66000 		loglike -91906.997681 	....completed....
	round 67000 		loglike -91906.997681 	....completed....
	round 68000 		loglike -91906.997681 	....completed....
	round 69000 		loglike -91906.997681 	....completed....
	round 70000 		loglike -91906.997681 	....completed....
	round 71000 		loglike -91906.997650 	....completed....
	round 72000 		loglike -91906.997650 	....completed....
	round 73000 		loglike -91906.997650 	....completed....
	round 74000 		loglike -91906.997650 	....completed....
	round 75000 		loglike -91906.997650 	....completed....
	round 76000 		loglike -91906.997650 	....completed....
	round 77000 		loglike -91906.997650 	....completed....
	round 78000 		loglike -91906.997650 	....completed....
	round 79000 		loglike -91906.997650 	....completed....
	round 80000 		loglike -91906.997650 	....completed....
	round 81000 		loglike -91906.997650 	....completed....
	round 82000 		loglike -91906.997650 	....completed....
	round 83000 		loglike -91906.997650 	....completed....
	round 84000 		loglike -91906.997650 	....completed....
	round 85000 		loglike -91906.997650 	....completed....
	round 86000 		loglike -91906.997650 	....completed....
	round 87000 		loglike -91906.997650 	....completed....
	round 88000 		loglike -91906.997650 	....completed....
	round 89000 		loglike -91906.997650 	....completed....
	round 90000 		loglike -91906.997650 	....completed....
	round 91000 		loglike -91906.997650 	....completed....
	round 92000 		loglike -91906.997650 	....completed....
	round 93000 		loglike -91906.997650 	....completed....
	round 94000 		loglike -91906.997650 	....completed....
	round 95000 		loglike -91906.997650 	....completed....
	round 96000 		loglike -91906.997650 	....completed....
	round 97000 		loglike -91906.997211 	....completed....
	round 98000 		loglike -91906.997211 	....completed....
	round 99000 		loglike -91906.997211 	....completed....
	round 100000 		loglike -91906.997211 	....completed....
	round 101000 		loglike -91906.997211 	....completed....
	round 102000 		loglike -91906.997211 	....completed....
	round 103000 		loglike -91906.997211 	....completed....
	round 104000 		loglike -91906.996587 	....completed....
	round 105000 		loglike -91906.996579 	....completed....
	round 106000 		loglike -91906.996579 	....completed....
	round 107000 		loglike -91906.996099 	....completed....
	round 108000 		loglike -91906.996099 	....completed....
	round 109000 		loglike -91906.996099 	....completed....
	round 110000 		loglike -91906.996009 	....completed....
	round 111000 		loglike -91906.996009 	....completed....
	round 112000 		loglike -91906.996009 	....completed....
	round 113000 		loglike -91906.996009 	....completed....
	round 114000 		loglike -91906.996008 	....completed....
	round 115000 		loglike -91906.996008 	....completed....
	round 116000 		loglike -91906.996008 	....completed....
	round 117000 		loglike -91906.996006 	....completed....
	round 118000 		loglike -91906.995743 	....completed....
	round 119000 		loglike -91906.995437 	....completed....
	round 120000 		loglike -91906.995437 	....completed....
	round 121000 		loglike -91906.995356 	....completed....
	round 122000 		loglike -91906.995356 	....completed....
	round 123000 		loglike -91906.995356 	....completed....
	round 124000 		loglike -91906.995356 	....completed....
	round 125000 		loglike -91906.995356 	....completed....
	round 126000 		loglike -91906.995356 	....completed....
	round 127000 		loglike -91906.995356 	....completed....
	round 128000 		loglike -91906.995356 	....completed....
	round 129000 		loglike -91906.995356 	....completed....
	round 130000 		loglike -91906.995356 	....completed....
	round 131000 		loglike -91906.995356 	....completed....
	round 132000 		loglike -91906.995356 	....completed....
	round 133000 		loglike -91906.995356 	....completed....
	round 134000 		loglike -91906.995157 	....completed....
	round 135000 		loglike -91906.995157 	....completed....
	round 136000 		loglike -91906.995157 	....completed....
	round 137000 		loglike -91906.994791 	....completed....
	round 138000 		loglike -91906.994791 	....completed....
	round 139000 		loglike -91906.994791 	....completed....
	round 140000 		loglike -91906.994791 	....completed....
	round 141000 		loglike -91906.994791 	....completed....
	round 142000 		loglike -91906.994791 	....completed....
	round 143000 		loglike -91906.994791 	....completed....
	round 144000 		loglike -91906.994791 	....completed....
	round 145000 		loglike -91906.994791 	....completed....
	round 146000 		loglike -91906.994791 	....completed....
	round 147000 		loglike -91906.994791 	....completed....
	round 148000 		loglike -91906.994791 	....completed....
	round 149000 		loglike -91906.994791 	....completed....
	round 150000 		loglike -91906.994791 	....completed....
	round 151000 		loglike -91906.994766 	....completed....
	round 152000 		loglike -91906.994442 	....completed....
	round 153000 		loglike -91906.994442 	....completed....
	round 154000 		loglike -91906.994442 	....completed....
	round 155000 		loglike -91906.994442 	....completed....
	round 156000 		loglike -91906.994431 	....completed....
	round 157000 		loglike -91906.994431 	....completed....
	round 158000 		loglike -91906.994431 	....completed....
	round 159000 		loglike -91906.994431 	....completed....
	round 160000 		loglike -91906.994431 	....completed....
	round 161000 		loglike -91906.994431 	....completed....
	round 162000 		loglike -91906.994431 	....completed....
	round 163000 		loglike -91906.994428 	....completed....
	round 164000 		loglike -91906.994428 	....completed....
	round 165000 		loglike -91906.994106 	....completed....
	round 166000 		loglike -91906.994106 	....completed....
	round 167000 		loglike -91906.994106 	....completed....
	round 168000 		loglike -91906.994106 	....completed....
	round 169000 		loglike -91906.994106 	....completed....
	round 170000 		loglike -91906.994106 	....completed....
	round 171000 		loglike -91906.994106 	....completed....
	round 172000 		loglike -91906.994106 	....completed....
	round 173000 		loglike -91906.994106 	....completed....
	round 174000 		loglike -91906.994106 	....completed....
	round 175000 		loglike -91906.994106 	....completed....
	round 176000 		loglike -91906.994106 	....completed....
	round 177000 		loglike -91906.994106 	....completed....
	round 178000 		loglike -91906.994106 	....completed....
	round 179000 		loglike -91906.994106 	....completed....
	round 180000 		loglike -91906.994106 	....completed....
	round 181000 		loglike -91906.994106 	....completed....
	round 182000 		loglike -91906.994106 	....completed....
	round 183000 		loglike -91906.994106 	....completed....
	round 184000 		loglike -91906.994106 	....completed....
			Analysis is completed in 4 seconds (cpu time is 4 seconds)
              Maximum Pseudo-likelihood Estimation of Species Trees (MPEST_1.5)  

                                     by

                                  Liang Liu

                          Department of Statistics
                            University of Georgia
                                 lliu@uga.edu

                 Distributed under the GNU General Public License

	round 1000 		loglike -105050.851729 	....completed....
	round 2000 		loglike -100704.036758 	....completed....
	round 3000 		loglike -98535.735993 	....completed....
	round 4000 		loglike -97658.809739 	....completed....
	round 5000 		loglike -97057.980921 	....completed....
	round 6000 		loglike -96458.928715 	....completed....
	round 7000 		loglike -96034.657906 	....completed....
	round 8000 		loglike -95811.157483 	....completed....
	round 9000 		loglike -95605.152080 	....completed....
	round 10000 		loglike -95359.142286 	....completed....
	round 11000 		loglike -95108.420597 	....completed....
	round 12000 		loglike -94906.851280 	....completed....
	round 13000 		loglike -94699.060957 	....completed....
	round 14000 		loglike -94616.242902 	....completed....
	round 15000 		loglike -94508.599546 	....completed....
	round 16000 		loglike -94421.569012 	....completed....
	round 17000 		loglike -94343.827300 	....completed....
	round 18000 		loglike -94304.580423 	....completed....
	round 19000 		loglike -94260.142932 	....completed....
	round 20000 		loglike -94226.330489 	....completed....
	round 21000 		loglike -94187.174229 	....completed....
	round 22000 		loglike -94172.331941 	....completed....
	round 23000 		loglike -94147.922381 	....completed....
	round 24000 		loglike -94143.554596 	....completed....
	round 25000 		loglike -94125.901333 	....completed....
	round 26000 		loglike -94116.943429 	....completed....
	round 27000 		loglike -94111.725722 	....completed....
	round 28000 		loglike -94109.107829 	....completed....
